CustomerID,CustomerName,City,Age,Gender,LoyaltyTier
C02544,Arjun Verma,Bengaluru,52,Male,Silver
C02545,Sai Verma,Bengaluru,42,Male,Bronze
C02546,Rahul Verma,Bengaluru,46,Female,Gold
C02547,Karthik Verma,Pune,48,Male,Silver
C02548,Surya Verma,Pune,59,Male,Gold
C02549,Vikram Verma,Chennai,59,Male,Gold
C02550,Rohan Verma,Hyderabad,47,Female,Gold
C02551,Ananya Verma,Mumbai,34,Female,Bronze
C02552,Diya Verma,Pune,60,Male,Bronze
C02553,Priya Verma,Bengaluru,39,Male,Silver
C02554,Meera Verma,Pune,33,Female,Gold
C02555,Nisha Verma,Pune,45,Male,Silver
C02556,Sneha Verma,Pune,49,Male,Gold
C02557,Aishwarya Verma,Hyderabad,40,Male,Bronze
C02558,Kavya Verma,Hyderabad,43,Female,Bronze
C02559,Harini Verma,Bengaluru,41,Female,Bronze
C02560,Divya Verma,Bengaluru,25,Male,Bronze
C02561,Aarav Gupta,Hyderabad,43,Female,Silver
C02562,Vivaan Gupta,Pune,28,Male,Gold
C02563,Aditya Gupta,Mumbai,26,Female,Silver
C02564,Arjun Gupta,Pune,26,Female,Bronze
C02565,Sai Gupta,Mumbai,24,Male,Gold
C02566,Rahul Gupta,Chennai,31,Female,Bronze
C02567,Karthik Gupta,Hyderabad,50,Female,Bronze
C02568,Surya Gupta,Bengaluru,28,Female,Gold
C02569,Vikram Gupta,Hyderabad,35,Male,Silver
C02570,Rohan Gupta,Hyderabad,44,Female,Silver
C02571,Ananya Gupta,Hyderabad,39,Female,Gold
C02572,Diya Gupta,Chennai,60,Female,Gold
C02573,Priya Gupta,Hyderabad,38,Male,Silver
C02574,Meera Gupta,Mumbai,38,Male,Gold
C02575,Nisha Gupta,Pune,24,Female,Bronze
C02576,Sneha Gupta,Pune,54,Male,Gold
C02577,Aishwarya Gupta,Mumbai,42,Male,Silver
C02578,Kavya Gupta,Mumbai,53,Female,Gold
C02579,Harini Gupta,Hyderabad,34,Female,Silver
C02580,Divya Gupta,Bengaluru,50,Female,Gold
C02581,Aarav Rao,Mumbai,38,Male,Silver
C02582,Vivaan Rao,Mumbai,29,Female,Bronze
C02583,Aditya Rao,Hyderabad,40,Male,Gold
C02584,Arjun Rao,Hyderabad,56,Male,Gold
C02585,Sai Rao,Mumbai,54,Female,Gold
C02586,Rahul Rao,Mumbai,28,Male,Silver
C02587,Karthik Rao,Hyderabad,26,Male,Gold
C02588,Surya Rao,Bengaluru,58,Male,Silver
C02589,Vikram Rao,Mumbai,34,Female,Gold
C02590,Rohan Rao,Hyderabad,25,Female,Gold
C02591,Ananya Rao,Bengaluru,48,Male,Bronze
C02592,Diya Rao,Pune,54,Male,Bronze
C02593,Priya Rao,Bengaluru,24,Male,Gold
C02594,Meera Rao,Pune,42,Male,Gold
C02595,Nisha Rao,Mumbai,34,Female,Bronze
C02596,Sneha Rao,Bengaluru,54,Male,Silver
C02597,Aishwarya Rao,Hyderabad,56,Female,Silver
C02598,Kavya Rao,Mumbai,40,Female,Silver
C02599,Harini Rao,Bengaluru,18,Female,Silver
C02600,Divya Rao,Hyderabad,55,Female,Silver
C02601,Aarav Sharma,Pune,52,Male,Gold
C02602,Vivaan Sharma,Pune,42,Male,Silver
C02603,Aditya Sharma,Hyderabad,22,Male,Bronze
C02604,Arjun Sharma,Hyderabad,24,Male,Silver
C02605,Sai Sharma,Bengaluru,52,Female,Gold
C02606,Rahul Sharma,Pune,33,Female,Silver
C02607,Karthik Sharma,Chennai,29,Female,Gold
C02608,Surya Sharma,Mumbai,36,Male,Gold
C02609,Vikram Sharma,Mumbai,27,Female,Bronze
C02610,Rohan Sharma,Pune,47,Female,Silver
C02611,Ananya Sharma,Mumbai,50,Female,Gold
C02612,Diya Sharma,Hyderabad,41,Female,Bronze
C02613,Priya Sharma,Bengaluru,58,Female,Gold
C02614,Meera Sharma,Mumbai,50,Male,Bronze
C02615,Nisha Sharma,Hyderabad,44,Female,Silver
C02616,Sneha Sharma,Chennai,25,Female,Bronze
C02617,Aishwarya Sharma,Chennai,18,Female,Bronze
C02618,Kavya Sharma,Pune,60,Female,Gold
C02619,Harini Sharma,Hyderabad,37,Female,Gold
C02620,Divya Sharma,Chennai,60,Male,Gold
C02621,Aarav Patel,Bengaluru,24,Male,Silver
C02622,Vivaan Patel,Bengaluru,21,Male,Silver
C02623,Aditya Patel,Mumbai,46,Male,Bronze
C02624,Arjun Patel,Mumbai,18,Male,Silver
C02625,Sai Patel,Mumbai,31,Female,Silver
C02626,Rahul Patel,Pune,56,Male,Bronze
C02627,Karthik Patel,Mumbai,53,Male,Bronze
C02628,Surya Patel,Bengaluru,27,Male,Gold
C02629,Vikram Patel,Bengaluru,30,Female,Bronze
C02630,Rohan Patel,Pune,27,Female,Gold
C02631,Ananya Patel,Bengaluru,38,Male,Silver
C02632,Diya Patel,Chennai,57,Female,Bronze
C02633,Priya Patel,Hyderabad,47,Male,Gold
C02634,Meera Patel,Bengaluru,39,Male,Gold
C02635,Nisha Patel,Hyderabad,42,Female,Gold
C02636,Sneha Patel,Bengaluru,53,Male,Silver
C02637,Aishwarya Patel,Pune,43,Male,Bronze
C02638,Kavya Patel,Chennai,25,Male,Gold
C02639,Harini Patel,Chennai,47,Female,Gold
C02640,Divya Patel,Bengaluru,31,Female,Gold
C02641,Aarav Reddy,Bengaluru,36,Female,Silver
C02642,Vivaan Reddy,Mumbai,21,Female,Gold
C02643,Aditya Reddy,Mumbai,38,Female,Silver
C02644,Arjun Reddy,Pune,26,Female,Gold
C02645,Sai Reddy,Pune,24,Male,Bronze
C02646,Rahul Reddy,Bengaluru,35,Male,Silver
C02647,Karthik Reddy,Chennai,36,Male,Bronze
C02648,Surya Reddy,Bengaluru,41,Female,Bronze
C02649,Vikram Reddy,Bengaluru,28,Male,Silver
C02650,Rohan Reddy,Mumbai,29,Female,Silver
C02651,Ananya Reddy,Chennai,39,Male,Silver
C02652,Diya Reddy,Bengaluru,55,Female,Bronze
C02653,Priya Reddy,Mumbai,28,Female,Gold
C02654,Meera Reddy,Mumbai,29,Female,Gold
C02655,Nisha Reddy,Hyderabad,44,Male,Bronze
C02656,Sneha Reddy,Chennai,28,Male,Bronze
C02657,Aishwarya Reddy,Mumbai,21,Male,Silver
C02658,Kavya Reddy,Mumbai,55,Male,Bronze
C02659,Harini Reddy,Chennai,26,Female,Bronze
C02660,Divya Reddy,Bengaluru,26,Female,Bronze
C02661,Aarav Kumar,Mumbai,32,Female,Gold
C02662,Vivaan Kumar,Chennai,28,Female,Silver
C02663,Aditya Kumar,Pune,38,Female,Silver
C02664,Arjun Kumar,Mumbai,52,Male,Silver
C02665,Sai Kumar,Bengaluru,35,Female,Silver
C02666,Rahul Kumar,Chennai,58,Male,Bronze
C02667,Karthik Kumar,Hyderabad,43,Male,Gold
C02668,Surya Kumar,Hyderabad,24,Male,Silver
C02669,Vikram Kumar,Pune,37,Female,Bronze
C02670,Rohan Kumar,Pune,43,Male,Silver
C02671,Ananya Kumar,Chennai,52,Male,Gold
C02672,Diya Kumar,Hyderabad,55,Female,Silver
C02673,Priya Kumar,Bengaluru,57,Male,Bronze
C02674,Meera Kumar,Hyderabad,55,Male,Silver
C02675,Nisha Kumar,Chennai,18,Female,Silver
C02676,Sneha Kumar,Hyderabad,47,Male,Gold
C02677,Aishwarya Kumar,Mumbai,56,Female,Bronze
C02678,Kavya Kumar,Pune,27,Male,Bronze
C02679,Harini Kumar,Chennai,52,Male,Silver
C02680,Divya Kumar,Hyderabad,47,Female,Bronze
C02681,Aarav Singh,Pune,45,Female,Silver
C02682,Vivaan Singh,Mumbai,25,Male,Gold
C02683,Aditya Singh,Hyderabad,38,Male,Bronze
C02684,Arjun Singh,Bengaluru,23,Female,Gold
C02685,Sai Singh,Hyderabad,51,Male,Bronze
C02686,Rahul Singh,Hyderabad,35,Female,Bronze
C02687,Karthik Singh,Mumbai,40,Male,Silver
C02688,Surya Singh,Chennai,53,Female,Gold
C02689,Vikram Singh,Bengaluru,43,Female,Bronze
C02690,Rohan Singh,Bengaluru,18,Female,Bronze
C02691,Ananya Singh,Pune,37,Male,Gold
C02692,Diya Singh,Pune,26,Female,Silver
C02693,Priya Singh,Mumbai,22,Female,Gold
C02694,Meera Singh,Pune,58,Female,Silver
C02695,Nisha Singh,Mumbai,31,Female,Gold
C02696,Sneha Singh,Bengaluru,41,Male,Silver
C02697,Aishwarya Singh,Pune,54,Male,Bronze
C02698,Kavya Singh,Mumbai,24,Female,Silver
C02699,Harini Singh,Mumbai,19,Male,Gold
C02700,Divya Singh,Mumbai,26,Female,Silver
C02701,Aarav Iyer,Hyderabad,19,Female,Gold
C02702,Vivaan Iyer,Bengaluru,21,Male,Bronze
C02703,Aditya Iyer,Mumbai,41,Female,Gold
C02704,Arjun Iyer,Bengaluru,31,Male,Bronze
C02705,Sai Iyer,Chennai,30,Female,Silver
C02706,Rahul Iyer,Hyderabad,39,Male,Bronze
C02707,Karthik Iyer,Mumbai,30,Female,Gold
C02708,Surya Iyer,Mumbai,47,Male,Gold
C02709,Vikram Iyer,Mumbai,45,Male,Silver
C02710,Rohan Iyer,Hyderabad,29,Male,Gold
C02711,Ananya Iyer,Chennai,45,Female,Bronze
C02712,Diya Iyer,Pune,26,Female,Silver
C02713,Priya Iyer,Mumbai,35,Female,Bronze
C02714,Meera Iyer,Pune,30,Male,Bronze
C02715,Nisha Iyer,Mumbai,19,Female,Silver
C02716,Sneha Iyer,Pune,55,Male,Silver
C02717,Aishwarya Iyer,Pune,30,Female,Bronze
C02718,Kavya Iyer,Bengaluru,58,Male,Silver
C02719,Harini Iyer,Chennai,60,Male,Silver
C02720,Divya Iyer,Bengaluru,60,Female,Gold
C02721,Aarav Nair,Hyderabad,41,Male,Gold
C02722,Vivaan Nair,Bengaluru,21,Female,Bronze
C02723,Aditya Nair,Pune,55,Male,Silver
C02724,Arjun Nair,Bengaluru,19,Female,Gold
C02725,Sai Nair,Pune,32,Female,Gold
C02726,Rahul Nair,Hyderabad,52,Female,Bronze
C02727,Karthik Nair,Bengaluru,33,Female,Bronze
C02728,Surya Nair,Mumbai,40,Male,Silver
C02729,Vikram Nair,Pune,31,Female,Bronze
C02730,Rohan Nair,Pune,20,Male,Bronze
C02731,Ananya Nair,Pune,36,Male,Silver
C02732,Diya Nair,Mumbai,34,Female,Silver
C02733,Priya Nair,Hyderabad,29,Female,Silver
C02734,Meera Nair,Pune,46,Male,Silver
C02735,Nisha Nair,Pune,48,Female,Gold
C02736,Sneha Nair,Mumbai,54,Female,Silver
C02737,Aishwarya Nair,Pune,55,Male,Silver
C02738,Kavya Nair,Hyderabad,45,Female,Silver
C02739,Harini Nair,Bengaluru,37,Female,Bronze
C02740,Divya Nair,Chennai,46,Female,Gold
C02741,Aarav Verma,Mumbai,39,Female,Bronze
C02742,Vivaan Verma,Pune,48,Male,Gold
C02743,Aditya Verma,Pune,38,Female,Silver
C02744,Arjun Verma,Chennai,22,Male,Silver
C02745,Sai Verma,Hyderabad,33,Female,Gold
C02746,Rahul Verma,Hyderabad,52,Male,Bronze
C02747,Karthik Verma,Bengaluru,24,Male,Bronze
C02748,Surya Verma,Pune,21,Female,Silver
C02749,Vikram Verma,Bengaluru,20,Female,Gold
C02750,Rohan Verma,Mumbai,44,Female,Gold
C02751,Ananya Verma,Chennai,37,Female,Gold
C02752,Diya Verma,Bengaluru,41,Male,Bronze
C02753,Priya Verma,Pune,59,Female,Bronze
C02754,Meera Verma,Chennai,33,Female,Gold
C02755,Nisha Verma,Bengaluru,48,Female,Gold
C02756,Sneha Verma,Mumbai,18,Male,Gold
C02757,Aishwarya Verma,Hyderabad,50,Male,Gold
C02758,Kavya Verma,Hyderabad,56,Male,Bronze
C02759,Harini Verma,Bengaluru,40,Male,Gold
C02760,Divya Verma,Pune,26,Female,Bronze
C02761,Aarav Gupta,Pune,34,Male,Gold
C02762,Vivaan Gupta,Pune,29,Female,Gold
C02763,Aditya Gupta,Mumbai,21,Male,Bronze
C02764,Arjun Gupta,Bengaluru,40,Male,Bronze
C02765,Sai Gupta,Bengaluru,48,Male,Bronze
C02766,Rahul Gupta,Pune,35,Female,Gold
C02767,Karthik Gupta,Mumbai,29,Male,Gold
C02768,Surya Gupta,Pune,30,Male,Gold
C02769,Vikram Gupta,Chennai,38,Female,Silver
C02770,Rohan Gupta,Mumbai,39,Female,Silver
C02771,Ananya Gupta,Chennai,35,Female,Bronze
C02772,Diya Gupta,Mumbai,49,Male,Gold
C02773,Priya Gupta,Bengaluru,22,Female,Gold
C02774,Meera Gupta,Pune,37,Female,Gold
C02775,Nisha Gupta,Bengaluru,57,Male,Silver
C02776,Sneha Gupta,Bengaluru,38,Male,Bronze
C02777,Aishwarya Gupta,Hyderabad,31,Female,Silver
C02778,Kavya Gupta,Pune,48,Male,Silver
C02779,Harini Gupta,Hyderabad,57,Female,Bronze
C02780,Divya Gupta,Bengaluru,22,Female,Gold
C02781,Aarav Rao,Mumbai,40,Female,Silver
C02782,Vivaan Rao,Mumbai,18,Female,Bronze
C02783,Aditya Rao,Mumbai,49,Female,Bronze
C02784,Arjun Rao,Hyderabad,39,Female,Bronze
C02785,Sai Rao,Bengaluru,20,Female,Gold
C02786,Rahul Rao,Chennai,41,Male,Gold
C02787,Karthik Rao,Chennai,27,Male,Silver
C02788,Surya Rao,Hyderabad,42,Male,Bronze
C02789,Vikram Rao,Bengaluru,54,Female,Gold
C02790,Rohan Rao,Chennai,46,Male,Bronze
C02791,Ananya Rao,Bengaluru,58,Female,Silver
C02792,Diya Rao,Mumbai,39,Male,Silver
C02793,Priya Rao,Chennai,49,Female,Silver
C02794,Meera Rao,Hyderabad,47,Male,Gold
C02795,Nisha Rao,Bengaluru,34,Female,Silver
C02796,Sneha Rao,Mumbai,42,Female,Silver
C02797,Aishwarya Rao,Pune,24,Male,Silver
C02798,Kavya Rao,Hyderabad,37,Male,Bronze
C02799,Harini Rao,Hyderabad,47,Male,Silver
C02800,Divya Rao,Mumbai,56,Female,Silver
C02801,Aarav Sharma,Hyderabad,24,Female,Gold
C02802,Vivaan Sharma,Hyderabad,29,Female,Gold
C02803,Aditya Sharma,Mumbai,39,Female,Bronze
C02804,Arjun Sharma,Bengaluru,56,Female,Gold
C02805,Sai Sharma,Bengaluru,21,Female,Silver
C02806,Rahul Sharma,Mumbai,50,Male,Silver
C02807,Karthik Sharma,Bengaluru,25,Male,Gold
C02808,Surya Sharma,Hyderabad,57,Female,Gold
C02809,Vikram Sharma,Bengaluru,37,Male,Gold
C02810,Rohan Sharma,Hyderabad,57,Female,Bronze
C02811,Ananya Sharma,Hyderabad,47,Female,Gold
C02812,Diya Sharma,Pune,26,Male,Bronze
C02813,Priya Sharma,Chennai,32,Female,Bronze
C02814,Meera Sharma,Hyderabad,51,Female,Bronze
C02815,Nisha Sharma,Bengaluru,56,Male,Silver
C02816,Sneha Sharma,Bengaluru,36,Male,Gold
C02817,Aishwarya Sharma,Hyderabad,37,Female,Bronze
C02818,Kavya Sharma,Mumbai,30,Male,Bronze
C02819,Harini Sharma,Pune,40,Male,Gold
C02820,Divya Sharma,Hyderabad,50,Male,Bronze
C02821,Aarav Patel,Mumbai,46,Female,Gold
C02822,Vivaan Patel,Hyderabad,51,Male,Gold
C02823,Aditya Patel,Bengaluru,55,Male,Bronze
C02824,Arjun Patel,Hyderabad,49,Male,Silver
C02825,Sai Patel,Hyderabad,36,Female,Gold
C02826,Rahul Patel,Bengaluru,27,Female,Bronze
C02827,Karthik Patel,Pune,33,Male,Gold
C02828,Surya Patel,Chennai,33,Female,Bronze
C02829,Vikram Patel,Chennai,50,Male,Bronze
C02830,Rohan Patel,Pune,19,Female,Silver
C02831,Ananya Patel,Chennai,30,Female,Silver
C02832,Diya Patel,Chennai,36,Male,Bronze
C02833,Priya Patel,Mumbai,42,Male,Bronze
C02834,Meera Patel,Chennai,48,Male,Gold
C02835,Nisha Patel,Bengaluru,38,Male,Bronze
C02836,Sneha Patel,Pune,24,Male,Gold
C02837,Aishwarya Patel,Pune,36,Male,Gold
C02838,Kavya Patel,Hyderabad,29,Male,Gold
C02839,Harini Patel,Hyderabad,53,Female,Gold
C02840,Divya Patel,Pune,50,Male,Gold
C02841,Aarav Reddy,Mumbai,42,Male,Gold
C02842,Vivaan Reddy,Pune,52,Female,Bronze
C02843,Aditya Reddy,Pune,57,Female,Gold
C02844,Arjun Reddy,Hyderabad,56,Male,Silver
C02845,Sai Reddy,Mumbai,53,Male,Gold
C02846,Rahul Reddy,Pune,60,Male,Silver
C02847,Karthik Reddy,Pune,24,Female,Bronze
C02848,Surya Reddy,Hyderabad,19,Male,Bronze
C02849,Vikram Reddy,Hyderabad,25,Male,Gold
C02850,Rohan Reddy,Hyderabad,49,Male,Gold
C02851,Ananya Reddy,Pune,18,Female,Silver
C02852,Diya Reddy,Chennai,29,Female,Silver
C02853,Priya Reddy,Hyderabad,29,Female,Silver
C02854,Meera Reddy,Chennai,38,Male,Bronze
C02855,Nisha Reddy,Pune,42,Male,Bronze
C02856,Sneha Reddy,Hyderabad,50,Male,Gold
C02857,Aishwarya Reddy,Pune,38,Male,Gold
C02858,Kavya Reddy,Chennai,24,Female,Gold
C02859,Harini Reddy,Chennai,46,Male,Gold
C02860,Divya Reddy,Chennai,50,Male,Bronze
C02861,Aarav Kumar,Mumbai,35,Male,Silver
C02862,Vivaan Kumar,Pune,39,Female,Gold
C02863,Aditya Kumar,Pune,35,Female,Gold
C02864,Arjun Kumar,Bengaluru,55,Male,Bronze
C02865,Sai Kumar,Bengaluru,27,Female,Bronze
C02866,Rahul Kumar,Chennai,26,Male,Bronze
C02867,Karthik Kumar,Bengaluru,27,Female,Silver
C02868,Surya Kumar,Hyderabad,36,Male,Silver
C02869,Vikram Kumar,Pune,28,Female,Silver
C02870,Rohan Kumar,Mumbai,40,Male,Bronze
C02871,Ananya Kumar,Mumbai,23,Male,Bronze
C02872,Diya Kumar,Hyderabad,58,Male,Silver
C02873,Priya Kumar,Chennai,43,Male,Silver
C02874,Meera Kumar,Bengaluru,26,Male,Gold
C02875,Nisha Kumar,Pune,24,Female,Gold
C02876,Sneha Kumar,Mumbai,50,Male,Silver
C02877,Aishwarya Kumar,Pune,44,Male,Silver
C02878,Kavya Kumar,Chennai,19,Male,Silver
C02879,Harini Kumar,Hyderabad,38,Female,Bronze
C02880,Divya Kumar,Hyderabad,51,Male,Bronze
C02881,Aarav Singh,Pune,42,Male,Bronze
C02882,Vivaan Singh,Bengaluru,43,Female,Bronze
C02883,Aditya Singh,Pune,39,Male,Gold
C02884,Arjun Singh,Mumbai,22,Male,Gold
C02885,Sai Singh,Pune,28,Female,Silver
C02886,Rahul Singh,Mumbai,19,Female,Bronze
C02887,Karthik Singh,Pune,49,Male,Silver
C02888,Surya Singh,Bengaluru,33,Male,Bronze
C02889,Vikram Singh,Bengaluru,50,Female,Gold
C02890,Rohan Singh,Bengaluru,58,Male,Bronze
C02891,Ananya Singh,Chennai,55,Female,Silver
C02892,Diya Singh,Hyderabad,52,Male,Gold
C02893,Priya Singh,Pune,26,Male,Bronze
C02894,Meera Singh,Pune,27,Female,Silver
C02895,Nisha Singh,Mumbai,53,Male,Bronze
C02896,Sneha Singh,Chennai,28,Female,Bronze
C02897,Aishwarya Singh,Hyderabad,39,Female,Gold
C02898,Kavya Singh,Hyderabad,56,Female,Bronze
C02899,Harini Singh,Chennai,39,Male,Gold
C02900,Divya Singh,Hyderabad,51,Male,Bronze
C02901,Aarav Iyer,Hyderabad,26,Female,Bronze
C02902,Vivaan Iyer,Mumbai,29,Female,Silver
C02903,Aditya Iyer,Bengaluru,20,Female,Gold
C02904,Arjun Iyer,Mumbai,22,Female,Bronze
C02905,Sai Iyer,Chennai,43,Male,Bronze
C02906,Rahul Iyer,Hyderabad,19,Female,Gold
C02907,Karthik Iyer,Pune,24,Male,Bronze
C02908,Surya Iyer,Mumbai,40,Female,Gold
C02909,Vikram Iyer,Pune,23,Female,Gold
C02910,Rohan Iyer,Mumbai,43,Female,Gold
C02911,Ananya Iyer,Chennai,41,Female,Gold
C02912,Diya Iyer,Chennai,32,Female,Gold
C02913,Priya Iyer,Mumbai,22,Male,Silver
C02914,Meera Iyer,Bengaluru,41,Male,Gold
C02915,Nisha Iyer,Hyderabad,32,Male,Silver
C02916,Sneha Iyer,Pune,37,Female,Silver
C02917,Aishwarya Iyer,Hyderabad,30,Male,Gold
C02918,Kavya Iyer,Bengaluru,56,Male,Bronze
C02919,Harini Iyer,Chennai,39,Male,Bronze
C02920,Divya Iyer,Mumbai,55,Male,Bronze
C02921,Aarav Nair,Mumbai,30,Male,Bronze
C02922,Vivaan Nair,Pune,23,Female,Gold
C02923,Aditya Nair,Bengaluru,20,Female,Silver
C02924,Arjun Nair,Mumbai,24,Male,Bronze
C02925,Sai Nair,Bengaluru,50,Female,Bronze
C02926,Rahul Nair,Bengaluru,49,Male,Bronze
C02927,Karthik Nair,Mumbai,37,Female,Silver
C02928,Surya Nair,Mumbai,37,Female,Bronze
C02929,Vikram Nair,Mumbai,20,Female,Bronze
C02930,Rohan Nair,Hyderabad,59,Male,Gold
C02931,Ananya Nair,Chennai,42,Male,Gold
C02932,Diya Nair,Bengaluru,43,Male,Gold
C02933,Priya Nair,Bengaluru,38,Female,Gold
C02934,Meera Nair,Hyderabad,24,Female,Gold
C02935,Nisha Nair,Pune,49,Female,Bronze
C02936,Sneha Nair,Pune,49,Male,Silver
C02937,Aishwarya Nair,Bengaluru,38,Female,Silver
C02938,Kavya Nair,Bengaluru,53,Female,Bronze
C02939,Harini Nair,Hyderabad,60,Male,Silver
C02940,Divya Nair,Bengaluru,42,Female,Bronze
C02941,Aarav Verma,Mumbai,45,Female,Silver
C02942,Vivaan Verma,Pune,53,Female,Bronze
C02943,Aditya Verma,Bengaluru,26,Male,Gold
C02944,Arjun Verma,Chennai,49,Female,Silver
C02945,Sai Verma,Hyderabad,31,Female,Silver
C02946,Rahul Verma,Hyderabad,50,Male,Silver
C02947,Karthik Verma,Bengaluru,20,Female,Silver
C02948,Surya Verma,Mumbai,42,Male,Silver
C02949,Vikram Verma,Bengaluru,23,Female,Gold
C02950,Rohan Verma,Hyderabad,47,Female,Silver
C02951,Ananya Verma,Bengaluru,45,Female,Bronze
C02952,Diya Verma,Pune,32,Female,Silver
C02953,Priya Verma,Bengaluru,24,Female,Gold
C02954,Meera Verma,Mumbai,47,Female,Silver
C02955,Nisha Verma,Chennai,19,Female,Bronze
C02956,Sneha Verma,Chennai,26,Female,Bronze
C02957,Aishwarya Verma,Chennai,20,Male,Gold
C02958,Kavya Verma,Chennai,23,Female,Bronze
C02959,Harini Verma,Mumbai,43,Male,Silver
C02960,Divya Verma,Pune,28,Male,Bronze
C02961,Aarav Gupta,Bengaluru,21,Male,Silver
C02962,Vivaan Gupta,Chennai,39,Female,Gold
C02963,Aditya Gupta,Pune,54,Male,Silver
C02964,Arjun Gupta,Mumbai,42,Female,Silver
C02965,Sai Gupta,Bengaluru,51,Female,Silver
C02966,Rahul Gupta,Mumbai,48,Female,Gold
C02967,Karthik Gupta,Bengaluru,19,Female,Bronze
C02968,Surya Gupta,Pune,43,Male,Gold
C02969,Vikram Gupta,Chennai,23,Female,Gold
C02970,Rohan Gupta,Chennai,42,Male,Silver
C02971,Ananya Gupta,Hyderabad,47,Male,Gold
C02972,Diya Gupta,Chennai,45,Female,Silver
C02973,Priya Gupta,Chennai,34,Male,Bronze
C02974,Meera Gupta,Pune,47,Male,Gold
C02975,Nisha Gupta,Mumbai,56,Female,Bronze
C02976,Sneha Gupta,Bengaluru,31,Female,Silver
C02977,Aishwarya Gupta,Mumbai,31,Female,Gold
C02978,Kavya Gupta,Bengaluru,55,Female,Silver
C02979,Harini Gupta,Bengaluru,40,Female,Silver
C02980,Divya Gupta,Bengaluru,59,Female,Bronze
C02981,Aarav Rao,Pune,55,Female,Bronze
C02982,Vivaan Rao,Pune,26,Female,Bronze
C02983,Aditya Rao,Hyderabad,30,Female,Gold
C02984,Arjun Rao,Mumbai,60,Female,Silver
C02985,Sai Rao,Chennai,33,Female,Bronze
C02986,Rahul Rao,Pune,25,Male,Gold
C02987,Karthik Rao,Hyderabad,33,Female,Bronze
C02988,Surya Rao,Chennai,51,Female,Gold
C02989,Vikram Rao,Hyderabad,19,Female,Bronze
C02990,Rohan Rao,Mumbai,38,Male,Gold
C02991,Ananya Rao,Chennai,33,Female,Bronze
C02992,Diya Rao,Hyderabad,39,Male,Silver
C02993,Priya Rao,Mumbai,56,Male,Gold
C02994,Meera Rao,Chennai,36,Male,Gold
C02995,Nisha Rao,Mumbai,56,Female,Silver
C02996,Sneha Rao,Bengaluru,37,Male,Silver
C02997,Aishwarya Rao,Pune,47,Female,Silver
C02998,Kavya Rao,Chennai,51,Female,Gold
C02999,Harini Rao,Mumbai,42,Female,Silver
C03000,Divya Rao,Pune,28,Female,Gold
